Membership Type,LongTrip,Lat,Long,Year,Month,Temp,TripCount
24 Hour Walk Up Pass,1,30.268999,-97.766563,2021,12,62.7,75
24 Hour Walk Up Pass,1,30.26256,-97.76215,2022,2,46.8,18
24 Hour Walk Up Pass,1,30.28533,-97.74652,2020,10,69.6,2
24 Hour Walk Up Pass,1,30.27363,-97.75168,2020,7,86.5,6
24 Hour Walk Up Pass,1,30.26768,-97.74147,2019,1,50.1,9
24 Hour Walk Up Pass,0,30.26235,-97.72452,2021,3,62.4,3
24 Hour Walk Up Pass,0,30.26768,-97.74147,2020,2,52.5,5
24 Hour Walk Up Pass,0,30.26768,-97.74147,2020,8,87,4
24 Hour Walk Up Pass,0,30.26011,-97.73829,2018,11,55.8,12
24 Hour Walk Up Pass,0,30.26386,-97.76365,2021,7,80.8,4
24 Hour Walk Up Pass,0,30.26024,-97.77379,2021,3,62.4,3
24 Hour Walk Up Pass,0,30.25116,-97.74908,2022,1,47.2,1
24 Hour Walk Up Pass,0,30.26993,-97.74212,2019,9,85.3,3
24 Hour Walk Up Pass,1,30.26686,-97.74945,2020,10,69.6,15
24 Hour Walk Up Pass,0,30.26708,-97.75014,2021,10,71.4,4
24 Hour Walk Up Pass,1,30.25578,-97.73991,2020,9,77,69
24 Hour Walk Up Pass,1,30.264299,-97.744202,2020,1,54.8,10
24 Hour Walk Up Pass,0,30.26498,-97.7466,2021,11,58.4,6
24 Hour Walk Up Pass,1,30.26709,-97.73933,2019,10,69.8,5
24 Hour Walk Up Pass,1,30.29058,-97.7429,2019,6,82.3,6
24 Hour Walk Up Pass,1,30.26256,-97.76215,2019,2,56,35
24 Hour Walk Up Pass,1,30.26256,-97.76215,2020,11,63.2,15
24 Hour Walk Up Pass,1,30.24251,-97.71755,2021,1,52.4,106
24 Hour Walk Up Pass,0,30.26708,-97.75014,2020,10,69.6,4
24 Hour Walk Up Pass,1,30.26458,-97.75716,2021,8,82.2,114
24 Hour Walk Up Pass,0,30.25116,-97.74908,2019,4,68.2,6
24 Hour Walk Up Pass,0,30.28947,-97.73681,2019,10,69.8,2
24 Hour Walk Up Pass,1,30.25578,-97.73991,2021,10,71.4,99
24 Hour Walk Up Pass,1,30.26204,-97.76143,2018,11,55.8,14
24 Hour Walk Up Pass,0,30.26976,-97.75316,2020,3,67.5,6
24 Hour Walk Up Pass,1,30.28978,-97.74026,2020,4,67.2,8
24 Hour Walk Up Pass,0,30.26396,-97.73363,2019,3,58.6,2
24 Hour Walk Up Pass,0,30.26686,-97.74945,2021,4,65.2,7
24 Hour Walk Up Pass,1,30.25578,-97.73991,2020,5,76.1,44
24 Hour Walk Up Pass,1,30.26396,-97.73363,2019,11,56.8,6
24 Hour Walk Up Pass,1,30.26768,-97.74147,2019,7,84.2,2
24 Hour Walk Up Pass,0,30.26768,-97.74147,2018,11,55.8,6
24 Hour Walk Up Pass,1,30.2425,-97.71722,2019,9,85.3,3
24 Hour Walk Up Pass,1,30.27486,-97.76484,2020,8,87,5
24 Hour Walk Up Pass,0,30.24251,-97.71755,2020,1,54.8,7
24 Hour Walk Up Pass,1,30.24892,-97.74992,2021,4,65.2,18
24 Hour Walk Up Pass,0,30.26805,-97.7428,2020,11,63.2,5
24 Hour Walk Up Pass,0,30.26011,-97.73829,2020,9,77,6
24 Hour Walk Up Pass,1,30.28365,-97.73955,2019,12,52.6,8
24 Hour Walk Up Pass,0,30.26011,-97.73829,2019,12,52.6,3
24 Hour Walk Up Pass,1,30.26993,-97.74212,2019,11,56.8,6
24 Hour Walk Up Pass,0,30.26043,-97.73935,2021,12,62.7,1
24 Hour Walk Up Pass,0,30.26805,-97.7428,2019,3,58.6,4
24 Hour Walk Up Pass,1,30.24892,-97.74992,2019,3,58.6,17
24 Hour Walk Up Pass,0,30.25578,-97.73991,2019,9,85.3,6
24 Hour Walk Up Pass,0,30.26805,-97.7428,2020,8,87,7
24 Hour Walk Up Pass,1,30.28365,-97.73955,2020,8,87,5
24 Hour Walk Up Pass,1,30.26993,-97.74212,2021,1,52.4,13
24 Hour Walk Up Pass,0,30.26011,-97.73829,2019,5,77.3,1
24 Hour Walk Up Pass,0,30.26768,-97.74147,2019,10,69.8,7
24 Hour Walk Up Pass,1,30.28533,-97.74652,2020,4,67.2,3
24 Hour Walk Up Pass,1,30.2425,-97.71722,2020,11,63.2,30
24 Hour Walk Up Pass,0,30.26011,-97.73829,2020,11,63.2,7
24 Hour Walk Up Pass,1,30.27486,-97.76484,2021,3,62.4,9
24 Hour Walk Up Pass,1,30.28947,-97.73681,2020,1,54.8,4
24 Hour Walk Up Pass,0,30.26498,-97.7466,2018,11,55.8,7
24 Hour Walk Up Pass,1,30.28382,-97.74196,2021,3,62.4,24
24 Hour Walk Up Pass,1,30.28382,-97.74196,2021,12,62.7,21
24 Hour Walk Up Pass,0,30.260241,-97.753822,2018,12,52.5,6
24 Hour Walk Up Pass,1,30.27646,-97.7719,2018,12,52.5,43
24 Hour Walk Up Pass,0,30.24892,-97.74992,2020,3,67.5,4
24 Hour Walk Up Pass,1,30.28382,-97.74196,2021,11,58.4,3
24 Hour Walk Up Pass,1,30.25527,-97.71635,2020,6,81.5,4
24 Hour Walk Up Pass,1,30.26476,-97.73152,2019,7,84.2,7
24 Hour Walk Up Pass,0,30.26708,-97.75014,2021,5,72.4,9
24 Hour Walk Up Pass,0,30.26709,-97.73933,2021,11,58.4,1
24 Hour Walk Up Pass,1,30.25116,-97.74908,2019,7,84.2,22
24 Hour Walk Up Pass,0,30.24892,-97.74992,2021,6,80.3,4
24 Hour Walk Up Pass,0,30.25976,-97.74932,2019,1,50.1,8
24 Hour Walk Up Pass,1,30.28978,-97.74026,2021,4,65.2,5
24 Hour Walk Up Pass,0,30.2598,-97.72341,2018,11,55.8,1
24 Hour Walk Up Pass,1,30.26805,-97.7428,2019,4,68.2,12
24 Hour Walk Up Pass,1,30.24329,-97.72277,2021,3,62.4,96
24 Hour Walk Up Pass,1,30.24251,-97.71755,2019,8,87.2,28
24 Hour Walk Up Pass,1,30.24251,-97.71755,2022,1,47.2,11
24 Hour Walk Up Pass,0,30.28347,-97.73743,2019,7,84.2,2
24 Hour Walk Up Pass,0,30.26476,-97.73152,2021,6,80.3,6
24 Hour Walk Up Pass,1,30.28347,-97.73743,2021,1,52.4,5
24 Hour Walk Up Pass,1,30.27646,-97.7719,2019,5,77.3,41
24 Hour Walk Up Pass,1,30.29058,-97.7429,2021,4,65.2,14
24 Hour Walk Up Pass,0,30.2425,-97.71722,2019,10,69.8,2
24 Hour Walk Up Pass,1,30.25527,-97.71635,2021,9,78.9,3
24 Hour Walk Up Pass,0,30.26256,-97.76215,2021,4,65.2,3
24 Hour Walk Up Pass,1,30.24329,-97.72277,2020,3,67.5,39
24 Hour Walk Up Pass,1,30.26686,-97.74945,2019,1,50.1,3
24 Hour Walk Up Pass,0,30.26768,-97.74147,2019,5,77.3,18
24 Hour Walk Up Pass,1,30.25578,-97.73991,2019,10,69.8,81
24 Hour Walk Up Pass,1,30.25578,-97.73991,2019,9,85.3,36
24 Hour Walk Up Pass,1,30.26924,-97.73968,2018,11,55.8,8
24 Hour Walk Up Pass,0,30.24329,-97.72277,2019,12,52.6,3
24 Hour Walk Up Pass,1,30.26708,-97.75014,2021,5,72.4,19
24 Hour Walk Up Pass,1,30.268999,-97.766563,2021,8,82.2,79
24 Hour Walk Up Pass,0,30.26924,-97.73968,2018,10,69.5,1
24 Hour Walk Up Pass,0,30.26396,-97.73363,2022,1,47.2,1
24 Hour Walk Up Pass,1,30.26708,-97.75014,2019,4,68.2,12
24 Hour Walk Up Pass,1,30.26976,-97.75316,2021,1,52.4,9
24 Hour Walk Up Pass,0,30.264341,-97.740441,2018,11,55.8,1
24 Hour Walk Up Pass,0,30.26979,-97.7308,2021,3,62.4,1
24 Hour Walk Up Pass,1,30.27486,-97.76484,2021,11,58.4,2
24 Hour Walk Up Pass,0,30.264299,-97.744202,2021,3,62.4,13
24 Hour Walk Up Pass,1,30.26024,-97.77379,2019,6,82.3,10
24 Hour Walk Up Pass,1,30.268999,-97.766563,2019,3,58.6,69
24 Hour Walk Up Pass,0,30.27646,-97.7719,2018,10,69.5,7
24 Hour Walk Up Pass,0,30.27486,-97.76484,2019,10,69.8,2
24 Hour Walk Up Pass,0,30.268999,-97.766563,2020,4,67.2,4
24 Hour Walk Up Pass,0,30.26708,-97.75014,2019,4,68.2,6
24 Hour Walk Up Pass,1,30.26805,-97.7428,2019,2,56,10
24 Hour Walk Up Pass,0,30.26458,-97.75716,2020,3,67.5,15
24 Hour Walk Up Pass,1,30.23949,-97.76535,2019,2,56,7
24 Hour Walk Up Pass,1,30.26043,-97.73935,2021,11,58.4,11
24 Hour Walk Up Pass,0,30.26498,-97.7466,2021,9,78.9,4
24 Hour Walk Up Pass,0,30.28365,-97.73955,2021,6,80.3,2
24 Hour Walk Up Pass,1,30.28978,-97.74026,2021,8,82.2,2
24 Hour Walk Up Pass,0,30.26979,-97.7308,2021,5,72.4,2
24 Hour Walk Up Pass,1,30.264341,-97.740441,2019,4,68.2,13
24 Hour Walk Up Pass,1,30.2603,-97.71864,2019,2,56,2
24 Hour Walk Up Pass,1,30.27646,-97.7719,2018,11,55.8,41
24 Hour Walk Up Pass,0,30.26539,-97.74801,2019,2,56,2
24 Hour Walk Up Pass,0,30.26235,-97.72452,2019,7,84.2,3
24 Hour Walk Up Pass,1,30.25976,-97.74932,2018,10,69.5,64
24 Hour Walk Up Pass,1,30.25891,-97.74624,2019,2,56,22
24 Hour Walk Up Pass,1,30.26476,-97.73152,2021,2,47.4,1
24 Hour Walk Up Pass,0,30.28347,-97.73743,2019,12,52.6,1
24 Hour Walk Up Pass,1,30.26709,-97.73933,2021,2,47.4,1
24 Hour Walk Up Pass,0,30.26976,-97.75316,2019,12,52.6,3
24 Hour Walk Up Pass,0,30.260241,-97.753822,2019,2,56,3
24 Hour Walk Up Pass,1,30.28365,-97.73955,2021,2,47.4,5
24 Hour Walk Up Pass,1,30.26498,-97.7466,2020,3,67.5,16
24 Hour Walk Up Pass,1,30.26976,-97.75316,2020,11,63.2,21
24 Hour Walk Up Pass,0,30.26976,-97.75316,2021,4,65.2,1
24 Hour Walk Up Pass,1,30.28382,-97.74196,2020,8,87,3
24 Hour Walk Up Pass,1,30.26256,-97.76215,2019,10,69.8,11
24 Hour Walk Up Pass,0,30.25891,-97.74624,2019,1,50.1,5
24 Hour Walk Up Pass,1,30.25527,-97.71635,2020,8,87,1
24 Hour Walk Up Pass,1,30.264341,-97.740441,2019,5,77.3,17
24 Hour Walk Up Pass,1,30.29058,-97.7429,2021,3,62.4,16
24 Hour Walk Up Pass,1,30.28947,-97.73681,2021,2,47.4,1
24 Hour Walk Up Pass,1,30.26256,-97.76215,2021,6,80.3,42
24 Hour Walk Up Pass,1,30.27363,-97.75168,2020,5,76.1,5
24 Hour Walk Up Pass,1,30.26498,-97.7466,2019,5,77.3,22
24 Hour Walk Up Pass,1,30.26836,-97.73651,2018,11,55.8,9
24 Hour Walk Up Pass,0,30.24892,-97.74992,2018,12,52.5,1
24 Hour Walk Up Pass,1,30.26976,-97.75316,2020,10,69.6,25
24 Hour Walk Up Pass,1,30.26476,-97.73152,2021,10,71.4,15
24 Hour Walk Up Pass,1,30.24892,-97.74992,2021,11,58.4,17
24 Hour Walk Up Pass,0,30.24251,-97.71755,2021,11,58.4,4
24 Hour Walk Up Pass,1,30.27363,-97.75168,2020,11,63.2,4
24 Hour Walk Up Pass,0,30.24251,-97.71755,2021,3,62.4,7
24 Hour Walk Up Pass,1,30.27206,-97.73866,2021,7,80.8,12
24 Hour Walk Up Pass,1,30.27206,-97.73866,2021,1,52.4,9
24 Hour Walk Up Pass,1,30.27206,-97.73866,2018,11,55.8,8
24 Hour Walk Up Pass,1,30.268999,-97.766563,2019,4,68.2,70
24 Hour Walk Up Pass,1,30.24251,-97.71755,2019,10,69.8,44
24 Hour Walk Up Pass,1,30.2598,-97.72341,2019,3,58.6,3
24 Hour Walk Up Pass,1,30.26235,-97.72452,2020,5,76.1,6
24 Hour Walk Up Pass,0,30.264341,-97.740441,2018,12,52.5,4
24 Hour Walk Up Pass,0,30.26708,-97.75014,2020,8,87,2
24 Hour Walk Up Pass,1,30.24892,-97.74992,2019,4,68.2,26
24 Hour Walk Up Pass,1,30.23949,-97.76535,2019,5,77.3,3
24 Hour Walk Up Pass,1,30.26976,-97.75316,2019,12,52.6,7
24 Hour Walk Up Pass,0,30.26979,-97.7308,2020,6,81.5,2
24 Hour Walk Up Pass,1,30.26256,-97.76215,2020,9,77,25
24 Hour Walk Up Pass,0,30.268999,-97.766563,2020,8,87,2
24 Hour Walk Up Pass,1,30.24329,-97.72277,2021,5,72.4,41
24 Hour Walk Up Pass,0,30.29058,-97.7429,2019,7,84.2,1
24 Hour Walk Up Pass,0,30.28347,-97.73743,2021,5,72.4,2
24 Hour Walk Up Pass,0,30.26539,-97.74801,2018,10,69.5,38
24 Hour Walk Up Pass,1,30.24892,-97.74992,2020,7,86.5,9
24 Hour Walk Up Pass,1,30.25116,-97.74908,2019,5,77.3,23
24 Hour Walk Up Pass,0,30.26708,-97.75014,2020,12,52.4,4
24 Hour Walk Up Pass,1,30.28382,-97.74196,2019,6,82.3,1
24 Hour Walk Up Pass,1,30.27631,-97.74476,2019,5,77.3,3
24 Hour Walk Up Pass,0,30.25891,-97.74624,2019,2,56,3
24 Hour Walk Up Pass,1,30.26619,-97.743477,2020,4,67.2,19
24 Hour Walk Up Pass,0,30.27329,-97.73821,2019,5,77.3,4
24 Hour Walk Up Pass,1,30.26619,-97.743477,2019,12,52.6,10
24 Hour Walk Up Pass,0,30.28382,-97.74196,2018,10,69.5,3
24 Hour Walk Up Pass,1,30.27486,-97.76484,2020,6,81.5,5
24 Hour Walk Up Pass,0,30.27206,-97.73866,2020,10,69.6,1
24 Hour Walk Up Pass,0,30.27267,-97.74083,2019,3,58.6,13
24 Hour Walk Up Pass,1,30.27486,-97.76484,2019,12,52.6,1
24 Hour Walk Up Pass,1,30.25116,-97.74908,2020,8,87,14
24 Hour Walk Up Pass,1,30.26686,-97.74945,2020,7,86.5,7
24 Hour Walk Up Pass,1,30.26396,-97.73363,2019,9,85.3,6
24 Hour Walk Up Pass,0,30.26993,-97.74212,2019,7,84.2,2
24 Hour Walk Up Pass,1,30.27486,-97.76484,2020,7,86.5,5
24 Hour Walk Up Pass,0,30.25578,-97.73991,2019,4,68.2,4
24 Hour Walk Up Pass,1,30.25527,-97.71635,2019,11,56.8,8
24 Hour Walk Up Pass,0,30.25891,-97.74624,2019,5,77.3,11
24 Hour Walk Up Pass,1,30.26979,-97.7308,2021,3,62.4,4
24 Hour Walk Up Pass,0,30.24251,-97.71755,2020,8,87,4
24 Hour Walk Up Pass,1,30.26204,-97.76143,2018,10,69.5,42
24 Hour Walk Up Pass,1,30.24251,-97.71755,2020,5,76.1,71
24 Hour Walk Up Pass,1,30.29058,-97.7429,2021,8,82.2,5
24 Hour Walk Up Pass,0,30.26768,-97.74147,2021,2,47.4,1
24 Hour Walk Up Pass,1,30.29058,-97.7429,2021,6,80.3,6
24 Hour Walk Up Pass,0,30.26933,-97.74736,2021,5,72.4,7
24 Hour Walk Up Pass,1,30.26396,-97.73363,2021,10,71.4,5
24 Hour Walk Up Pass,1,30.268999,-97.766563,2020,4,67.2,31
24 Hour Walk Up Pass,1,30.26043,-97.73935,2019,6,82.3,1
24 Hour Walk Up Pass,1,30.26619,-97.743477,2020,5,76.1,37
24 Hour Walk Up Pass,1,30.26539,-97.74801,2018,11,55.8,30
24 Hour Walk Up Pass,1,30.26256,-97.76215,2018,11,55.8,29
24 Hour Walk Up Pass,1,30.26619,-97.743477,2020,7,86.5,5
24 Hour Walk Up Pass,1,30.26686,-97.74945,2020,11,63.2,9
24 Hour Walk Up Pass,1,30.26768,-97.74147,2021,3,62.4,14
24 Hour Walk Up Pass,0,30.264299,-97.744202,2018,12,52.5,3
24 Hour Walk Up Pass,1,30.25578,-97.73991,2018,12,52.5,32
24 Hour Walk Up Pass,1,30.26768,-97.74147,2020,12,52.4,1
24 Hour Walk Up Pass,0,30.26768,-97.74147,2021,10,71.4,5
24 Hour Walk Up Pass,0,30.28382,-97.74196,2019,8,87.2,1
24 Hour Walk Up Pass,1,30.28947,-97.73681,2019,11,56.8,2
24 Hour Walk Up Pass,1,30.26011,-97.73829,2021,7,80.8,8
24 Hour Walk Up Pass,0,30.27267,-97.74083,2019,4,68.2,12
24 Hour Walk Up Pass,1,30.26476,-97.73152,2019,3,58.6,5
24 Hour Walk Up Pass,0,30.24329,-97.72277,2018,10,69.5,5
24 Hour Walk Up Pass,1,30.27972,-97.74232,2019,3,58.6,5
24 Hour Walk Up Pass,1,30.25627,-97.71013,2018,10,69.5,6
24 Hour Walk Up Pass,0,30.28533,-97.74652,2021,9,78.9,1
24 Hour Walk Up Pass,0,30.26386,-97.76365,2020,11,63.2,2
24 Hour Walk Up Pass,0,30.26043,-97.73935,2020,3,67.5,1
24 Hour Walk Up Pass,1,30.26458,-97.75716,2020,12,52.4,61
24 Hour Walk Up Pass,1,30.26979,-97.7308,2019,3,58.6,7
24 Hour Walk Up Pass,1,30.24329,-97.72277,2021,9,78.9,46
24 Hour Walk Up Pass,0,30.26396,-97.73363,2019,11,56.8,4
24 Hour Walk Up Pass,0,30.264299,-97.744202,2019,11,56.8,7
24 Hour Walk Up Pass,0,30.28382,-97.74196,2020,8,87,1
24 Hour Walk Up Pass,1,30.28382,-97.74196,2021,6,80.3,15
24 Hour Walk Up Pass,1,30.25578,-97.73991,2018,11,55.8,41
24 Hour Walk Up Pass,1,30.26235,-97.72452,2020,9,77,13
24 Hour Walk Up Pass,0,30.26476,-97.73152,2019,8,87.2,1
24 Hour Walk Up Pass,0,30.27631,-97.74476,2018,10,69.5,4
24 Hour Walk Up Pass,0,30.268999,-97.766563,2021,7,80.8,13
24 Hour Walk Up Pass,0,30.26024,-97.77379,2020,10,69.6,3
24 Hour Walk Up Pass,1,30.26887,-97.72432,2020,11,63.2,2
24 Hour Walk Up Pass,1,30.27947,-97.74479,2021,9,78.9,3
24 Hour Walk Up Pass,1,30.26619,-97.743477,2021,1,52.4,8
24 Hour Walk Up Pass,0,30.26043,-97.73935,2019,12,52.6,2
24 Hour Walk Up Pass,1,30.25891,-97.74624,2019,3,58.6,38
24 Hour Walk Up Pass,1,30.28347,-97.73743,2021,4,65.2,3
24 Hour Walk Up Pass,0,30.29058,-97.7429,2020,11,63.2,1
24 Hour Walk Up Pass,0,30.268999,-97.766563,2019,12,52.6,6
24 Hour Walk Up Pass,0,30.24329,-97.72277,2020,3,67.5,4
24 Hour Walk Up Pass,0,30.25578,-97.73991,2022,1,47.2,8
24 Hour Walk Up Pass,0,30.26458,-97.75716,2021,1,52.4,8
24 Hour Walk Up Pass,1,30.264299,-97.744202,2019,10,69.8,9
24 Hour Walk Up Pass,1,30.26619,-97.743477,2020,11,63.2,10
24 Hour Walk Up Pass,0,30.2425,-97.71722,2020,12,52.4,5
24 Hour Walk Up Pass,1,30.268999,-97.766563,2021,7,80.8,111
24 Hour Walk Up Pass,0,30.24251,-97.71755,2020,2,52.5,2
24 Hour Walk Up Pass,1,30.268999,-97.766563,2020,9,77,50
24 Hour Walk Up Pass,0,30.24329,-97.72277,2021,8,82.2,1
24 Hour Walk Up Pass,0,30.26024,-97.77379,2020,8,87,1
24 Hour Walk Up Pass,1,30.26619,-97.743477,2022,1,47.2,4
24 Hour Walk Up Pass,0,30.26708,-97.75014,2019,1,50.1,3
24 Hour Walk Up Pass,0,30.28382,-97.74196,2018,12,52.5,1
24 Hour Walk Up Pass,0,30.27486,-97.76484,2020,3,67.5,5
24 Hour Walk Up Pass,1,30.26976,-97.75316,2020,7,86.5,15
24 Hour Walk Up Pass,0,30.26011,-97.73829,2020,12,52.4,3
24 Hour Walk Up Pass,0,30.25578,-97.73991,2021,2,47.4,1
24 Hour Walk Up Pass,1,30.26619,-97.743477,2019,11,56.8,4
24 Hour Walk Up Pass,1,30.24329,-97.72277,2021,8,82.2,23
24 Hour Walk Up Pass,0,30.268999,-97.766563,2021,8,82.2,9
24 Hour Walk Up Pass,1,30.25578,-97.73991,2021,5,72.4,102
24 Hour Walk Up Pass,1,30.2425,-97.71722,2021,3,62.4,2
24 Hour Walk Up Pass,1,30.25116,-97.74908,2018,11,55.8,12
24 Hour Walk Up Pass,1,30.26476,-97.73152,2020,12,52.4,2
24 Hour Walk Up Pass,0,30.268999,-97.766563,2019,11,56.8,11
24 Hour Walk Up Pass,0,30.26396,-97.73363,2019,5,77.3,1
24 Hour Walk Up Pass,1,30.27947,-97.74479,2019,11,56.8,4
24 Hour Walk Up Pass,0,30.26976,-97.75316,2019,5,77.3,3
24 Hour Walk Up Pass,1,30.25527,-97.71635,2020,5,76.1,4
24 Hour Walk Up Pass,1,30.26256,-97.76215,2019,11,56.8,12
24 Hour Walk Up Pass,0,30.26043,-97.73935,2020,11,63.2,4
24 Hour Walk Up Pass,0,30.26993,-97.74212,2020,9,77,2
24 Hour Walk Up Pass,0,30.25578,-97.73991,2020,1,54.8,4
24 Hour Walk Up Pass,1,30.27947,-97.74479,2020,10,69.6,2
24 Hour Walk Up Pass,1,30.26708,-97.75014,2020,12,52.4,5
24 Hour Walk Up Pass,1,30.26979,-97.7308,2019,2,56,5
24 Hour Walk Up Pass,1,30.264299,-97.744202,2019,7,84.2,18
24 Hour Walk Up Pass,0,30.26476,-97.73152,2018,12,52.5,1
24 Hour Walk Up Pass,0,30.26458,-97.75716,2020,12,52.4,5
24 Hour Walk Up Pass,0,30.28978,-97.74026,2021,5,72.4,1
24 Hour Walk Up Pass,1,30.26024,-97.77379,2019,10,69.8,9
24 Hour Walk Up Pass,1,30.26993,-97.74212,2019,8,87.2,2
24 Hour Walk Up Pass,0,30.26805,-97.7428,2018,12,52.5,4
24 Hour Walk Up Pass,0,30.264299,-97.744202,2019,12,52.6,3
24 Hour Walk Up Pass,1,30.264299,-97.744202,2019,8,87.2,9
24 Hour Walk Up Pass,1,30.26805,-97.7428,2018,10,69.5,22
24 Hour Walk Up Pass,0,30.26686,-97.74945,2020,12,52.4,2
24 Hour Walk Up Pass,0,30.264299,-97.744202,2020,7,86.5,5
24 Hour Walk Up Pass,0,30.26686,-97.74945,2021,8,82.2,3
24 Hour Walk Up Pass,0,30.26043,-97.73935,2019,7,84.2,2
24 Hour Walk Up Pass,1,30.27206,-97.73866,2019,4,68.2,3
24 Hour Walk Up Pass,0,30.24329,-97.72277,2019,5,77.3,3
24 Hour Walk Up Pass,1,30.26709,-97.73933,2018,11,55.8,5
24 Hour Walk Up Pass,0,30.26619,-97.743477,2018,12,52.5,1
24 Hour Walk Up Pass,1,30.26458,-97.75716,2019,6,82.3,44
24 Hour Walk Up Pass,0,30.27947,-97.74479,2020,7,86.5,1
24 Hour Walk Up Pass,1,30.25578,-97.73991,2019,6,82.3,25
24 Hour Walk Up Pass,1,30.26386,-97.76365,2020,3,67.5,31
24 Hour Walk Up Pass,1,30.26768,-97.74147,2019,6,82.3,9
24 Hour Walk Up Pass,0,30.26498,-97.7466,2022,2,46.8,1
24 Hour Walk Up Pass,1,30.27206,-97.73866,2018,10,69.5,8
24 Hour Walk Up Pass,0,30.25116,-97.74908,2019,5,77.3,4
24 Hour Walk Up Pass,0,30.26993,-97.74212,2021,11,58.4,3
24 Hour Walk Up Pass,0,30.25578,-97.73991,2021,9,78.9,9
24 Hour Walk Up Pass,0,30.26476,-97.73152,2019,2,56,2
24 Hour Walk Up Pass,0,30.264299,-97.744202,2019,2,56,3
24 Hour Walk Up Pass,0,30.27206,-97.73866,2021,8,82.2,1
24 Hour Walk Up Pass,1,30.26976,-97.75316,2020,8,87,8
24 Hour Walk Up Pass,1,30.24892,-97.74992,2020,3,67.5,14
24 Hour Walk Up Pass,1,30.25527,-97.71635,2021,7,80.8,4
24 Hour Walk Up Pass,0,30.27363,-97.75168,2021,12,62.7,3
24 Hour Walk Up Pass,1,30.2603,-97.71864,2019,3,58.6,2
24 Hour Walk Up Pass,1,30.26976,-97.75316,2021,4,65.2,1
24 Hour Walk Up Pass,1,30.28347,-97.73743,2021,9,78.9,9
24 Hour Walk Up Pass,1,30.26476,-97.73152,2021,1,52.4,3
24 Hour Walk Up Pass,0,30.26686,-97.74945,2021,7,80.8,7
24 Hour Walk Up Pass,1,30.27363,-97.75168,2021,4,65.2,10
24 Hour Walk Up Pass,1,30.26686,-97.74945,2020,8,87,9
24 Hour Walk Up Pass,0,30.2425,-97.71722,2019,11,56.8,2
24 Hour Walk Up Pass,1,30.26768,-97.74147,2020,10,69.6,10
24 Hour Walk Up Pass,0,30.26768,-97.74147,2019,3,58.6,12
24 Hour Walk Up Pass,1,30.27363,-97.75168,2019,10,69.8,6
24 Hour Walk Up Pass,1,30.26933,-97.74736,2022,1,47.2,8
24 Hour Walk Up Pass,0,30.26043,-97.73935,2021,3,62.4,9
24 Hour Walk Up Pass,0,30.26709,-97.73933,2021,5,72.4,13
24 Hour Walk Up Pass,1,30.28347,-97.73743,2021,10,71.4,15
24 Hour Walk Up Pass,1,30.26933,-97.74736,2020,8,87,5
24 Hour Walk Up Pass,1,30.27486,-97.76484,2021,2,47.4,1
24 Hour Walk Up Pass,1,30.25116,-97.74908,2020,9,77,19
24 Hour Walk Up Pass,1,30.268999,-97.766563,2019,5,77.3,70
24 Hour Walk Up Pass,1,30.25116,-97.74908,2021,5,72.4,28
24 Hour Walk Up Pass,0,30.26024,-97.77379,2020,5,76.1,1
24 Hour Walk Up Pass,1,30.26476,-97.73152,2020,11,63.2,3
24 Hour Walk Up Pass,0,30.26476,-97.73152,2020,9,77,2
24 Hour Walk Up Pass,1,30.24329,-97.72277,2021,1,52.4,51
24 Hour Walk Up Pass,1,30.26458,-97.75716,2022,1,47.2,39
24 Hour Walk Up Pass,1,30.25578,-97.73991,2021,7,80.8,51
24 Hour Walk Up Pass,1,30.264299,-97.744202,2019,6,82.3,27
24 Hour Walk Up Pass,0,30.25578,-97.73991,2018,12,52.5,5
24 Hour Walk Up Pass,1,30.26498,-97.7466,2021,11,58.4,20
24 Hour Walk Up Pass,0,30.26043,-97.73935,2021,4,65.2,6
24 Hour Walk Up Pass,1,30.26979,-97.7308,2021,1,52.4,5
24 Hour Walk Up Pass,0,30.25116,-97.74908,2021,5,72.4,7
24 Hour Walk Up Pass,1,30.25116,-97.74908,2021,7,80.8,20
24 Hour Walk Up Pass,1,30.28978,-97.74026,2019,8,87.2,1
24 Hour Walk Up Pass,1,30.24892,-97.74992,2019,10,69.8,7
24 Hour Walk Up Pass,1,30.28533,-97.74652,2021,5,72.4,7
24 Hour Walk Up Pass,1,30.25578,-97.73991,2020,3,67.5,52
24 Hour Walk Up Pass,0,30.25976,-97.74932,2018,10,69.5,22
24 Hour Walk Up Pass,0,30.26709,-97.73933,2020,1,54.8,2
24 Hour Walk Up Pass,0,30.25578,-97.73991,2019,8,87.2,4
24 Hour Walk Up Pass,0,30.24329,-97.72277,2020,10,69.6,7
24 Hour Walk Up Pass,1,30.26708,-97.75014,2020,2,52.5,8
24 Hour Walk Up Pass,0,30.26011,-97.73829,2019,8,87.2,3
24 Hour Walk Up Pass,0,30.26887,-97.72432,2021,5,72.4,1
24 Hour Walk Up Pass,1,30.23949,-97.76535,2019,4,68.2,12
24 Hour Walk Up Pass,1,30.26235,-97.72452,2020,11,63.2,4
24 Hour Walk Up Pass,1,30.26024,-97.77379,2022,2,46.8,3
24 Hour Walk Up Pass,1,30.24251,-97.71755,2020,6,81.5,111
24 Hour Walk Up Pass,1,30.26386,-97.76365,2019,9,85.3,10
24 Hour Walk Up Pass,0,30.26979,-97.7308,2019,6,82.3,2
